full_text,sentiment
@okedehyaaaa @koreemooonksjin @PedesCilor @tubbirfess Betul tv aja yg pnya rata2 org berprivilige di jmn itu ntah pns tentara. Boro2 tv wong listrik aja blm merata utk ukuran tempatku tinggal yg bkn pelosok. Buat warga kalangan bawah tv motor apalgi mobil itu brg mewah. Ini pulau jawa loh gmn yg di luar jawa coba,0
Hal ini menjadi langkah penting dalam memperluas jaringan distribusi VinFast di pasar Indonesia serta memperkuat VinFast sebagai brand mobil listrik yang mampu bersaing secara global. #VinFast #VinFastIndonesia #IIMS2024 #LivingUnbound,1
Subsidi BBM dipangkas? Yak benar lagi2 ujung2nya diencourage ke arah mobil listrik.,1
@Sherlyylovia @Mdy_Asmara1701 nggk... pindah motor mobil listrik lah kan dia yg punya pabriknya. kalo gak gitu rugi donk diee,1
@Strategi_Bisnis Muaranya ya ke mobil listrik,1
@radenrauf Bagus bangett!!! Bismillahirrahmanirrahim bisa beli mobil Listrik Cloud EV ini,1
@txtdrimedia Makan siang gratis ️ subsidi BBM dipangkas ️ diwajibkan menggunakan mobil dan sepeda motor listrik Benarkah bakal begitu nantinya?,1
@ridwanhr Menterigger orang orang buat beli mobil listrik,1
Kalo beli mobil listrik mending yang pake token apa abodemen?,1
@ViantyTJP @txtdrimedia Harga mobil listrik ping murah brpa sih?? Adakah seharga Brio? Atau motor listrik ini adakah seharga beat dan Mio?,0
@Bisniscom Makanya kalo bikin program kerja tuh yang realistis aja. Jangan ngasih mimpi indah diatas awan kalo cara realisasinya pun bingung. Ga sekalian aja program mobil motor listrik gratis?,0
mau ke iims beli mobil listrik dari honor kpps #abdinegara,1
@dAsalbantani @m4retha Tapi di daerahku ini ga ada transportasi umum kaya angkot dan bis. Ada cuma hi-ace atau L300 ‍ Lalu kendaraan listrik? Aduh tiap minggu aja suka mati lampu sekabupaten ujan mati lampu angin gede mati lampu ada mobil tabrak tiang listrik mati lampu ‍,0
@Metagenetics @Bisniscom Sorry to disappoint you but yg bakal disubsidi itu mobil listrik pribadi yg nilai subsidi per unitnya 80 jt an lebih. Mau push kendaraan umum? Mimpi di siang bolong selama lord luhut dan mafia nikel ada dibelakang mrk ga akan ada yg berubah dr kondisi sekarang.,0
@aldapstsr disuru ganti mobil dan motor listrik memang targetnya,1
@kumparan Habis ini pada di suruh beli kendaraan listrik. Beli Mobil Wuling Air-EV misalnya.. harga mobil di atas 200jt cuma muat ga lebih dari 4 orang penumpang udah +supir nya,1
@kumparan isuk mah meli mobil listrik kitu,1
@rmoonjia Ayo naikan pajak demi mobil listrik,0
Atau memang ini upaya menguntungkan pengusaha batu bara Dan tanpa transportasi publik yang memadai yang diuntungkan ya pelaku bisnis mobil listrik ae wkwk. === Kira2 strateginya gmn yak untuk shift ke mobil listrik? Will it be at the expense of pemilik mobil nonlistrik?,0
@Harjin01 @bakanosan1 @moejeep_pelung Beda lagi kak Ug kereta cepat kan?? Itu alasan buat naikin pajak motor/mobil non listrik buat subsidi kereta cepat.. Yg ini kan bukan tentang pajak motor/mobil tapi bbmnya,0
@xxxsyntaxeror @undipmenfess koar sana sini motor or mobil listrik yanh digembor²kan akan sangat menguntungkan circle mereka juga,0
@ridwanhr Bang kasih komparasi jenis2 batre ditiap mobil listrik plus minusnya pengen ambil masih bingung juga,0
@arksjna @moejeep_pelung Paling suruh beli mobil/motor listrik... Eh,0
@icryforyu Mobil listrik yuukk go green supaya bisnis batubara opung tetap aman dan bikin polusi udara,1
Bangsaaaad biar pada beli mobil listrik ya,0
@Bisniscom asikk bbm 20ribu aja skalian per liter biar semua org beli mobil listrik kan mau hilirisasi nikel kebaca emg prabowo the best,1
@Bisniscom Dan tiba2 subsidi mobil dan motor listrik yg naik,0
@_s_i_s_k_a Kan emg mau sekalian ngarahin biar pake motor/mobil listrik udah dikasi spoiler dr kemaren2,1
@Bisniscom Selanjutnya apakah akan naikin pajak UMKM &amp; diskon pajak untuk mobil listrik ?,0
@Bisniscom gak ngaruh tetap all in beli mobil atau motor listrik kan bisa ️,1
@TirtoID Eropa dan amerika ramai2 bendung mobil listrik cina biar gak monopoli eh disini dikasih karpet,0
Subsidi bensin dipangkas = bensin mahal beralih ke mobil listrik = hilirisasi nikel Siapa sangka,0
Sementara itu berdasarkan data Gaikindo tercatat sepanjang 2023 penjualan domestik mobil listrik mencapai 17 ribu lebih unit dan ekspor mobil listrik sebesar 1.504 unit.,1
@AbdulRachimmks Terus bbm dipotong makin mahal semua bahan ikutan mahal terus mobil listrik dimurahin laku dibeli yg mampu mereka nya kaya si miskin menderita. Gue lagi ujungnya yg menderita Kerja kerja kerja Anies terlempar makan gratis kudapat~ #SalamDuaPutaran,0
Bbm mahal public transport begitu gitu aja paling masih macet tapi mobil listrik aja macetnya. Seru sih kata gue mah.,0
@kentomiyauraaa @YourDearCrush98 @TirtoID Pasang listrik di rumah khusus mobil beres,1
@YourDearCrush98 @TirtoID Ini pertanyaan bodoh saya Berarti mendorong rakyat buat meli motor dan mobil listrik kan? Terus ga semua kota (bahan kota besar) punya fasilitas umum yg memadai kalo mau membangun fasilitas umum keluar anggaran lagi.,0
I've seen some of you tuh anak anak orang kaya yang hapenya keluaran terbaru dan kemana mana dianter supir naik mobil. Pretty sure kalian gak pernah denger orang tua ngeluh harga beras naik atau tunjuk2an siapa yang harus bayar token listrik tiap udah berisik. (3/3),0
@strike_bravo_b BBM naik bukannya bikin semua harga naik? Bahan pokok juga ⬆️⬆️⬆️⬆️⬆️⬆️ pasti. Salah satu cara biar orang beli mobil listrik kah? :)))),0
Belanja bulanan gw sebulan di angka 1.5 juta. Bensin mobil 500rb bensin motor 300rb. Belanja ke pasar 800rb. Listrik 300rb internet 300rb daycare 1.3 jt air 50rb aqua 160rb No cicilan apapun Total hampir 6 jtan,0
@Bisniscom Mobil dan motor listrik akan menjadi solusi gaes,1
@setkabgoid @jokowi Mobil listrik Fuel Cell adalah masa depan,1
@bakanosan1 @moejeep_pelung Itu bukan untuk makan gratis tapi untuk program mobil listrik nya si lutut ehh luhut,0
@bukanbuzzerRp @Bisniscom khan biar pd ganti motor mobil listrik proyek yg kmrn lom sukses bang...,1
@jogmfs Ga beli. Mobil listrik di indo tuh penipuan dr yg aku baca y. Listriknya msh diambil pake energi yg tdk bs diperbarui. Sm aj nmbh polusi. Malah kebutuan listrik makin banyak=polusi jg makin parah.,0
@Bisniscom Sekalian bakal subsidi mobil listrik,1
Halo jog ada yg punya mobil listrik nggak ya? Berkenan buat dipinjem sebentar utk konten charging spot? Free charge juga mobilnyaa!! Thanks rep pls,1
@KATADATAcoid Mobil listrik Berapa lama ngecasnya? Berapa km jarak tempuhnya? Berapa km/jam kecepatannya?,1
@Bisniscom sambil jualan mobil/motor listrik,1
Kalau industrialisasi baterai listrik berjalan sesuai rencana ada banyak pabrik2 penyokong yg bakal dibangun dari wire tembaga sampai plastik isolasi baterainya juga akan banyak dibangun. Next goal mungkin industrialisasi pabrik mobil listriknya,1
Harapannya dengan pasokan listrik ini hasil produksi dari smelter PTFI bisa dukung industri hilir lainnya kayak pabrik kabel dan mobil listrik.,1
@agum_akbar Industri otomotif bertransisi menuju kendaraan listrik dengan adopsi regulasi yang mendorong mobil ramah lingkungan,1
@jokowi Lucu aja Pak.. mobil listrik tapi PLN nya belum go green masih batu bara &amp; diesel solar..,1
@jokowi Mobil ESEMKA LISTRIK ada gak?,1
@jokowi Tp pak... Limbah batrei mobil listrik itu bahaya lo pak dan di dunia pun belom mnemukan cara penanganya gimana dong,0
@profesor_saham Harus ada kebijakan pemerintah yang memproteksi harga mobil $ASII agar tidak kalah saing. Terlebih kemarin ini grup Astra diterjang banyak isu negatif lumayan berat sih untuk menaklukan $BYD . Fokusnya juga mobil listrik mirip Tesla. Tapi versi murahnya . #SalamCuan,0
sedih karna capresku kalah️ sedih karna calegku kalah️ sedih bgt mana first time nyaleg pdhl programnya bgs orngnya enak merakyat bgt deh. program yg udh real jg ada (mobil ambulance ngebagusin jalan daerah yg jelek ada yg minta pasang listrik gratis jg dijabanin),0
@jokowi Mobil listrik esmka...kapan rilis pak.... Saya menunggu,1
@ioniqfive Menarik tapi infrastrukturnya udah memadai belom buat mobil listrik?,1
Terus nyalain mobil lupa kek mana soalnya mobil listrik,1
@jokowi Minta mobil listrik satu Pakde @jokowi,1
@innovacommunity Tapi ini aneh mas. Membongkar mounting dan dok mesin tanpa bekas serta ceceran oli. Mobil listrik kah?,0
@cnbcindonesia Pilpres satu putaran Jokowi sepertinya sedih ingat mobil listrik Joko Widodo sepertinya senang pilpres satu putaran begitu ?,0
@tempodotco Memajaki usaha yg menyerap tenaga DN mensubsidi mobil listrik yg diproduksi di LN (pengusaha dan naker asing),1
Prabowo - Gibran Lanjutkan Hilirisasi Buka Peluang Buat Mobil Nasional Berbasis Listrik. dekade08,1
@kompascom Ga habis Thinking kenapa harus mobil listrik,0
@ratuhendriyani_ Prabowo - Gibran Lanjutkan Hilirisasi Buka Peluang Buat Mobil Nasional Berbasis Listrik. dekade08,1
PLN berinovasi menjadikan aset tiang listrik sebagai Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) untuk kemudahan pengisian daya mobil listrik. #PLN #SPKLUPLN,1
@HanyRetina Prabowo - Gibran Lanjutkan Hilirisasi Buka Peluang Buat Mobil Nasional Berbasis Listrik. dekade08,1
berangkat magang di klakson kendaraan yg aku kira sepeda motor soalnya klaksonnya kecil aku udh minggir eh tetep di klaksonin pas liat di spion eh ternyata yg klakson mobil listrik airev dongkunti bogel bgttt,1
Tadi denger di radio cara berinvestasi yang berujung jualan jasa investasi di kendaraan listrik. Sekarang di Bali rental Motor Mobil udah kayak orang jualan kacang goreng banyak banget. Padahal seumur-umur belum pernah liat orang jualan kacang goreng.,1
@yourmatcha_ Pake listrik kaya mobil listrik motor listrik kayanya se,1
@UJambi89454 @pemanishidup @marihulu Ngapain? Budget nya terbatas. Semua perlu. Jadi harus prioritasin yg paling penting dulu. EV alias Mobil listrik ngga penting. Keadaan rakyat jelata harus di prioritasin. Tiap tahun ortu empas empus mau siapin uang sekolah anak mrk.,0
@slom1nu_ kalo mobil listrik bisa di cas pake belut listrik ga,1
Macet dikit &gt; bangun jalan tol Polusi &gt; buka impor mobil listrik Krisis perumahan &gt; harga properti naik Krisis pangan &gt; berasnya import dari luar padahal ngakunya negara K4yA SDA Pendidikan low quality &gt; nyalahin orang tuanya Klo gabisa afford yg baik dibilang kurang kerja.. ??,0
@sayurkalap @TsamaraDKI Tsamara Uda berpelukan duluan sama Samsul setelah dapat mobil listrik dari ET,1
dibekali dengan spesifikasi 12V 6A bisa menggunakan sumber tenaga listrik rumah untuk digunakan mengecase aki mobil,1
Aku ngobrol sama papa banyak banget soal pemilu kali ini. Beliau juga bahas temennya yg dipenj*** gara-gara bikin mobil listrik di zaman presiden *sensor* terus pas diuji coba gak lama disangka korupsi Ngeri bgt,0
@unmagnetism yg motornya masih dimasukin ke ruang tamu kalau malam jgn kaget kalau tiba2 pajak motor naik buat subsidi kereta cepat &amp; mobil listrik,1
Bebrapa tahun lalu ada 2 tokoh yang populer dengan mobil : 1. Dahlan iskan dengan mobil listrik nya. 2. Jokowi dengan mobil SMK nya. Lalu rakyat lebih suka dengan mobil SMK yg sampe skrg gapernah liat seliweran dijalan yg ada skrg mobil listrik seliweran tapi bukan buatan kita,1
@TsamaraDKI Asyik mobil listrik nya masih aman..,1
Ini blm pln yg kapasitasnya kebanyakan sehingga dipaksalah itu mobil listrik disubsidi habis-habisan. Bantu bayar hutang whoosh dgn naikin pajak motor ber-bbm. Dan serangkaian lainnya yg pasti dilanjutkan,1
@TsamaraDKI Eaaa....g lolos senayan. Tapi emang itu kan tugasnya cuman jadi pelengkap penderita. Yg penting bulanan masih ngebul mobil listrik masih dapet. Aman lah ya...awokwokwokwok,0
Gak semua masalah ini solusinya produk: jalanan baru mobil listrik makan siang yaa bakal abis2 juga dan keluar dana banyak. Padahal lbh efektif ramah lingkungan dan sustainable kalo yg dibenahi tuh sistem bisa buka lapangan kerja baru jg. Males mikir keknya sama gk untung.,0
Komitmen PLN ini penting untuk menjamin pasokan listrik yang stabil dan aman selama pelaksanaan Pemilu. Selain itu PLN juga telah mempersiapkan peralatan dan fasilitas pendukung seperti mobil dinas gangguan genset dan lainnya.,1
@neuwilette 1 mobil listrik juga boleh,1
Harga listrik masih bisa dinaikin lagi harga air naik pajak motor mobil konvensional naik. Yang turun apa? Pajak MOBIL LISTRIK.,0
@detikfinance Bgm ga kurang beras..pemerintahnya cm bingung ikn mobil listrik motor listrik...gblk tenan,0
@ottheriter Ogah dp pajero mending beli mobil listrik,1
@CNNIndonesia kirain bahas subsidi motor/mobil listrik...,1
@rumyblue SIRKUIT MANDALIKA? NEGARA RUGI TOL BANYAK DIJUAL? LISTRIK NAIK? BERAS NAIK? MOBIL ESEMKA? NGIBUL MIKIR DEH LO,0
kalo lo pada mau mikir dikit tol2 yg dibangun jokowi ujung2nya biar org indonesia BUTUH mobil dan menguntungkan orang2 kaya lagi krn KETERGANTUNGAN sama mobil/bensin/listrik bangsat,0
Mobil listrik kalo situasi banjir gini gimana ya?,0
@undipmenfess jangan balik dulu nder nanti ada undian mobil listrik buat yang mau nyobloss,0
@hujanpetir8888 maybe lagi bermain di nikel soalnya kan sekarang lagi gencar banget mobil listrik,0
@tokotanX bener bgt. hanya dg alasan itu saja sptnya sdh cukup untuk berpihak pd 01. anies pro dg pemberian subsidi utk transportasi umum. bukan malah memberi subsidi mobil listrik yg hanya dinikmati orang berduit.,0
@islah_bahrawi @G4b0nGOKU Bang gue main ke kantor dong @islah_bahrawi temen2 lu sp tau mau pilah pilih mobil listrik,1
@NyankoPtr @tubirfess Kalian ngeh jg ga sih adanya pembangunan cabang dan pabrik mobil listrik dan motor listrik? Tau gak kl pak Jokowi yg minta? Supaya apa? Supaya kita gak jual nikel dengan harga lebih murah. Org luar mau dpt nikel? Ya bangun pabrik di sini! Efeknya apa? Lapangan kerjanya naik,0
@arvelanzel gpp gambar aja Oboi melakukan kegiatan dewasa 18+ kek misalnya belajar nyetir mobil bayar token listrik,0
@SelebtwitMobil anjirlah masih pada gapercaya sama mobcin pdhl sparepartnya murah². invasi mobil listrik yg membuat brand TESLA/german/italia/prancis/jepang/korea takut aja dari cina...... *diluar konteks EV emang combustion biasa busug sih mobcin kek wuling sampah semua (except MG/CHERRY),1
@atiamerlan_ Kayak kehamilan PHK kenaikan pajak dn naiknya harga sembako gitu kan Apalagi kalo nanti diberlakukan kenaikan pajak tinggi utk mobil yg belum hybrid atau listrik fix jadi spicy Dari keluarga bumbu yg lain,0
kalo punya duit banyak pasti beli mobil listrik buat harian. ga papa mobilan terus asal duit keluar buat bayar tol doang. bensin mahal anjir kl pake mobil harian. badanku udah menglelah banget pake tiger. berattt... ‍,0
@niwseir memang tolol coba pimpinannya ditunjuk utk diterusin ke anaknya pasti bisa bikin jalanan penuh dg mobil listrik,0
@tanyakanrl Kita hidup di dunia yang butuh sesuatu yang realistis. Kehidupan kita ga bakalan berputar cuma di kebahagiaan pas muda doang.. token listrik bunyi beras abis tagihan asuransi cicilan rumah cicilan mobil semua itu bakalan bisa dilewati bersama Gojo Satoru.,0
Edan ieu perang mobil listrik aya brand nu wani mere garansi seumur hidup free servis+sparepart 15 tahun/150+km,0
Mayoritas model mobil listrik di Indonesia saat ini menggunakan LFP disebabkan harga baterai LFP yang lebih murah. LFP: BYD Wuling Suzuki. Harga mobil Rp200 - Rp500 juta Nikel: Hyundai Tesla Toyota Innova Hybrid. Harga mobil Rp500 juta - Rp1 2 Miliar,1
@akuuwuphobia Tolong yakinkan aku buat beli mobil listrik,1
@gibran_gen Yuk dukung kendaraan yang ramah lingkungan gunakan motor listrik sepeda listrik dan mobil listrik,1
@1amknowme @2009isbestyear yapp setuju ibaratkan mobil listrik anies tuh sudah semaju itu tapi indonesia yang memang blm siap untuk sampe dititik tersebutt,1
@_cocaine05 @kittygalisback Sepeda mobil motor listrik pun bakal jd perusak lingkungan kalo listriknya masih pake batu bara WKWKWKWKW,0
kondisi melambatnya ekonomi di china karena bubble properti mengkhawatirkan. tapi lini produksi china banyak bgt apalagi mobil listrik. yg lebih mengkhawatirkan adalah otomotif jepang dan eropa yg setengah2 pindah ke listrik. apakah mereka akan terlibasseperti nokia/bluberry?,0
@cappuccinthot bener bgt. pliss jangan bangga kl sering rusakin mobil walaupun nabrak tiang listrik tp kan kita gatau kedepannya apa yg bakal ditabrak...,0
@TsamaraDKI Ya udah dapet mobil listrik masa putuskan yg lain sih ya,0
@AlwaysBeenChoze Coba research @bitgertbrise karena ada projek mobil listrik exchange real estate pembayaran gateway dll #BRISE,1
@DiSuatuSore @TsamaraDKI Waktu belum dapet mobil listrik,0
@Strategi_Bisnis Tutup sik kyknya enggk. Krn ev tetep butuh oli walopun gk banyak. Dan mobil konvensional tetep ada pasarnya. Feel bawa mobil listrik gk bisa seenak mobil bensin.,0
@merapi_uncover Dan bsk pas zaman mobil listrik. Macetnya sama cmn gk brisik sm bau wkwk,0
@TsamaraDKI Di TPS pasti hatimu guncang lewatin 03 karena pilihanmu 02 itu tdk objektif tapi karena mobil listrik dari ET,0
@TsamaraDKI Kerja di ruang ber AC mobil listrik untuk dinas adem dong.,1
@jeffrez lucuan mobil listrik warna ungu bjill,1
@tanyakanrl mobil listrik ya nder? dinyalain ga pake bunyi makanya ga ketauan,1
Motor/mobil listrik perawatannya gimana ya? Nanya beneran ini.,1
Gimmick pakai motor listrik buatan Indonesia mengingatkanku pada mobil buatan Indonesia...,0
@detikcom Bapaknya mobil esemka anaknya motor listrik,0
@j_zamhari @ferrykoto @KPU_ID ini gua ga bakal kulik semua ya bg utk masalah mobil listrik yg dikatakan pak anies emg bener. jika perkapita emisi mobil listrik pribadi akan lebih tinggi dibandingkan emisi bus biasa. inget bang per kapita. nah lalu kenapa bus listrik malah dijadikan solusi untuk masalah,0
